Code,Name,Address 1,Address 2,Address 3,Address 4,Address 5,Postcode,Type,Parent Organisation Code,Parent Organisation Name,postcode,latitude,longitude,lsoa21cd,msoa21cd,oa21cd,icb_code,local_authority
L84068,Mann Cottage Surgery,Four Shires Medical Centre,Stow Road,,Moreton-in-Marsh,Gloucestershire,GL56 0DS,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL560DS,-1.705957052,51.98355397,E01034782,E02004616,E00112887,E54000043,E07000079
L84072,White House Surgery,The Moreton Surgery,Four Shires Medical Centre,Stow Road,Moreton-in-Marsh,Gloucestershire,GL56 0DS,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL560DS,-1.705957052,51.98355397,E01034782,E02004616,E00112887,E54000043,E07000079
L84065,Prices Mill Surgery,Lower New Market Road,,,Nailsworth,Gloucestershire,GL6 0DQ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL60DQ,-2.224938079,51.6938006,E01022386,E02004663,E00113803,E54000043,E07000082
L84025,Painswick Surgery,Hoyland House,Gyde Road,Painswick,Stroud,Gloucestershire,GL6 6RD,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL66RD,-2.194177123,51.7909954,E01022390,E02004652,E00113827,E54000043,E07000082
L84016,Frithwood Surgery,45 Tanglewood Way,Bussage,Bussage,Stroud,Gloucestershire,GL6 8DE,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL68DE,-2.162378622,51.7297066,E01022369,E02004658,E00113694,E54000043,E07000082
L84018,Cirencester Health Group,The Avenue Surgery,1 The Avenue,,Cirencester,Gloucestershire,GL7 1EH,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL71EH,-1.964173015,51.71345891,E01022199,E02004621,E00112828,E54000043,E07000079
L84018001,Cirencester Health Group: St. Peter's Road Surgery,1 St. Peters Road,,,Cirencester,Gloucestershire,GL7 1RF,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL71RF,-1.968080501,51.71411638,E01022194,E02004621,E00112793,E54000043,E07000079
L84010,Upper Thames Medical Group,The Park Surgery,Old Tetbury Road,Cirencester,Gloucester,Gloucestershire,GL7 1US,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL71US,-1.974217646,51.71387512,E01022194,E02004621,E00112793,E54000043,E07000079
L84012,Phoenix Health Group,Cirencester Surgery,9 Chesterton Lane,,Cirencester,Gloucestershire,GL7 1XG,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL71XG,-1.976955279,51.70980269,E01022195,E02004621,E00112799,E54000043,E07000079
L84010001,Upper Thames Medical Group: Lechlade Medical Centre,Oak Street,,,Lechlade,Gloucestershire,GL7 3RY,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL73RY,-1.691105784,51.69686588,E01022210,E02004623,E00112883,E54000043,E07000079
L84053,Hilary Cottage Surgery,Keble Lawns,,,Fairford,Gloucestershire,GL7 4BQ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL74BQ,-1.774029241,51.70772696,E01022204,E02004623,E00112844,E54000043,E07000079
L84012001,Phoenix Health Group: South Cerney Surgery,Clarkes Hay,South Cerney,,Cirencester,Gloucestershire,GL7 5UA,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL75UA,-1.930741757,51.6731726,E01034787,E02004624,E00112971,E54000043,E07000079
L84012002,Phoenix Health Group: Kemble Surgery,Church Road,Kemble,,Cirencester,Gloucestershire,GL7 6AE,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL76AE,-2.016422939,51.67209475,E01022221,E02004624,E00112948,E54000043,E07000079
L84012003,Phoenix Health Group: Royal Agricultural University,Tetbury Road,,,Cirencester,Gloucestershire,GL7 6JS,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL76JS,-1.994915934,51.70950809,E01022195,E02004621,E00112798,E54000043,E07000079
L84063,Rendcomb Surgery,Rendcomb,,,Cirencester,Gloucestershire,GL7 7EY,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL77EY,-1.97844,51.78411427,E01022187,E02004618,E00112767,E54000043,E07000079
L84012004,Phoenix Health Group: Romney House Surgery,41 Long Street,,,Tetbury,Gloucestershire,GL8 8AA,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL88AA,-2.160749783,51.63797175,E01022220,E02004625,E00112938,E54000043,E07000079
RTE49,May Lane Surgery,27 May Lane,,,Dursley,Gloucestershire,GL11 4JN,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL114JN,-2.357425479,51.68003008,E01022372,E02004664,E00113723,E54000043,E07000082
RTE33,Newent Doctors Practice,Holts Health Centre,Watery Lane,,Newent,Gloucestershire,GL18 1BA,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL181BA,-2.406966107,51.93155514,E01022261,E02004627,E00113164,E54000043,E07000080
RTE50,The Surgery (Abbotswood Road),Abbotswood Road,Brockworth,,Gloucester,Gloucestershire,GL3 4PE,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL34PE,-2.156695577,51.84457473,E01022421,E02004674,E00114002,E54000043,E07000083
RTE51,The Surgery (Brookfield Road),5A Brookfield Road,Hucclecote,,Gloucester,Gloucestershire,GL3 3HB,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL33HB,-2.193663589,51.85716085,E01022305,E02004641,E00113378,E54000043,E07000081
RTQAV,Avenue Surgery,1 The Avenue,,,Cirencester,,GL7 1EH,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL71EH,-1.964173015,51.71345891,E01022199,E02004621,E00112828,E54000043,E07000079
RTE67,Leckhampton Surgery,Lloyd Davies House,17 Moorend Park Road,,Cheltenham,Gloucestershire,GL53 0LA,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL530LA,-2.086223744,51.88390194,E01022130,E02004614,E00112448,E54000043,E07000078
RTQAO,Marybrook Medical Centre,Marybrook Street,,,Berkeley,,GL13 9BL,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL139BL,-2.45831578,51.69235721,E01022353,E02004662,E00113617,E54000043,E07000082
RTQAU,The Royal Crescent Surgery,11 Royal Crescent,,,Cheltenham,,GL50 3DA,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL503DA,-2.078973408,51.90009059,E01022127,E02004608,E00112435,E54000043,E07000078
RTQDH,Winchcombe Medical Centre,Greet Road,Winchcombe,,Cheltenham,,GL54 5GZ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL545GZ,-1.963468461,51.96055683,E01022466,E02004668,E00186351,E54000043,E07000083
RTQ72,Brownhill Clinic,St Pauls Medical Centre,Swindon Road,,Cheltenham,Gloucestershire,GL50 4BW,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL504BW,-2.08149976,51.90670613,E01022152,E02004603,E00112570,E54000043,E07000078
RTE12,Child Health Clinics (East),St. Georges Road,,,Cheltenham,Gloucestershire,GL50 3EW,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL503EW,-2.083171613,51.89898182,E01022127,E02004608,E00168910,E54000043,E07000078
RTE16,Child Health Clinics (West),Rikenel,Montpellier,,Gloucester,Gloucestershire,GL1 1LY,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL11LY,-2.244689887,51.86041929,E01034792,E02004639,E00113603,E54000043,E07000081
RTE37,Cinderford Health Centre,Dockham Road,,,Cinderford,Gloucestershire,GL14 2AN,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL142AN,-2.49733754,51.82449411,E01022236,E02004629,E00113035,E54000043,E07000080
RTE35,Coleford Health Centre,Railway Drive,,,Coleford,Gloucestershire,GL16 8RH,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL168RH,-2.615357998,51.7914507,E01022241,E02004632,E00113058,E54000043,E07000080
RTE48,Dursley Clinic,The Sandpits,Kingshill,,Dursley,Gloucestershire,GL11 5QF,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL115QF,-2.358745444,51.68965565,E01022375,E02004664,E00113735,E54000043,E07000082
10005510,Hesters Way Healthy Living Centre (GF Unit),Cassin Drive,,,Cheltenham,Gloucestershire,GL51 7SU,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL517SU,-2.116940635,51.90201891,E01022121,E02004604,E00112414,E54000043,E07000078
RTQF2,Holt Health Centre,Watery Lane,,,Newent,Gloucestershire,GL18 1BA,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL181BA,-2.406966107,51.93155514,E01022261,E02004627,E00113164,E54000043,E07000080
10005922,Lydbrook Health Centre,Upper Lydbrook,,,Drybrook,Gloucestershire,GL17 9LG,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL179LG,-2.575808894,51.836148,E01022253,E02004631,E00113116,E54000043,E07000080
10005923,Lydney Health Centre,Albert Street,,,Lydney,Gloucestershire,GL15 5NQ,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL155NQ,-2.529866795,51.72791316,E01022256,E02004634,E00113142,E54000043,E07000080
10005954,"Matson Lane Surgery, Taylor House",4 Matson Lane,Matson,,Gloucester,Gloucestershire,GL4 6DX,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL46DX,-2.221151277,51.83673885,E01022320,E02004646,E00113456,E54000043,E07000081
RTQ20,Newent Health Centre,Newent Road,,,Gloucester,Gloucestershire,GL2 8DN,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL28DN,-2.306181746,51.87896733,E01022444,E02004671,E00114119,E54000043,E07000083
RTE44,Orchard Medical Centre,Fairmead,Cam,,Dursley,Gloucestershire,GL11 5NE,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL115NE,-2.363195473,51.69979304,E01022361,E02004661,E00113671,E54000043,E07000082
11MAK,Rowcroft Medical Centre,Rowcroft Retreat,,,Stroud,Gloucestershire,GL5 3BE,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL53BE,-2.219489044,51.74565384,E01034804,E02004656,E00186331,E54000043,E07000082
RTE36,St James' Clinic,Quedgeley,,,Gloucester,Gloucestershire,GL2 4WD,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL24WD,-2.280842449,51.82702696,E01022335,E02004650,E00113539,E54000043,E07000081
NLR31,St Pauls Medical Centre,Swindon Road,,,Cheltenham,Gloucestershire,GL50 4BW,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL504BW,-2.08149976,51.90670613,E01022152,E02004603,E00112570,E54000043,E07000078
RTE47,Stonehouse Health Centre,The Car Park,High Street,,Stonehouse,Gloucestershire,GL10 2NG,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL102NG,-2.282779449,51.74709191,E01022401,E02004655,E00113880,E54000043,E07000082
10007317,Stroud Health Centre,Beeches Green,,,Stroud,Gloucestershire,GL5 4BH,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL54BH,-2.217193937,51.74729448,E01034804,E02004656,E00186494,E54000043,E07000082
10007952,Westbury on Severn Surgery,Rodley Road,,,Westbury-on-Severn,Gloucestershire,GL14 1PF,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL141PF,-2.404650372,51.82122634,E01022266,E02004630,E00113190,E54000043,E07000080
RTE62,Winfield Medical Centre,Tewkesbury Road,Longford,,Gloucester,Gloucestershire,GL2 9WH,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL29WH,-2.24243069,51.88043774,E01022310,E02004637,E00113412,E54000043,E07000081
RTE46,Wotton-Under-Edge Clinic,Symn Lane,,,Wotton-Under-Edge,Gloucestershire,GL12 7BD,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL127BD,-2.354072457,51.63585719,E01022417,E02004665,E00113963,E54000043,E07000082
L85032,The Bruton Surgery,Patwell Lane,,,Bruton,Somerset,BA10 0EG,General Practice,QSL,NHS Somerset Integrated Care Board,BA100EG,-2.451749323,51.1121138,E01029157,E02006075,E00148526,E54000038,E06000066
L85020,Beckington Family Practice,St. Luke's Surgery,Beckington,,Frome,Somerset,BA11 6SE,General Practice,QSL,NHS Somerset Integrated Care Board,BA116SE,-2.281551533,51.26648239,E01029023,E02006047,E00147805,E54000038,E06000066
L85029,Vine Surgery,Hindhayes Lane,,,Street,Somerset,BA16 0ET,General Practice,QSL,NHS Somerset Integrated Care Board,BA160ET,-2.737852747,51.12618741,E01029073,E02006060,E00148074,E54000038,E06000066
L85017,Penn Hill Surgery,St. Nicholas Close,,,Yeovil,Somerset,BA20 1SB,General Practice,QSL,NHS Somerset Integrated Care Board,BA201SB,-2.63273198,50.93947605,E01035126,E02006089,E00148931,E54000038,E06000066
L85022,Diamond Health Group,Henford Lodge Medical Centre,74 Hendford,,Yeovil,Somerset,BA20 1UJ,General Practice,QSL,NHS Somerset Integrated Care Board,BA201UJ,-2.63760826,50.9380377,E01035126,E02006089,E00148932,E54000038,E06000066
L85015,Preston Grove Medical Centre,Preston Grove,,,Yeovil,Somerset,BA20 2BQ,General Practice,QSL,NHS Somerset Integrated Care Board,BA202BQ,-2.644278845,50.94184984,E01029246,E02006090,E00148985,E54000038,E06000066
L85022001,Diamond Health Group: Abbey Manor Medical Practice,The Forum,,,Yeovil,Somerset,BA21 3TL,General Practice,QSL,NHS Somerset Integrated Care Board,BA213TL,-2.664519129,50.94988353,E01029161,E02006087,E00148542,E54000038,E06000066
L85064,Oaklands Surgery,Birchfield Road,,,Yeovil,Somerset,BA21 5RL,General Practice,QSL,NHS Somerset Integrated Care Board,BA215RL,-2.617414292,50.9542427,E01029237,E02006088,E00148953,E54000038,E06000066
L85044,Queen Camel Medical Centre,West Camel Road,Queen Camel,,Yeovil,Somerset,BA22 7LT,General Practice,QSL,NHS Somerset Integrated Care Board,BA227LT,-2.579685233,51.01817394,E01029164,E02006080,E00148560,E54000038,E06000066
L85066001,Buttercross Health Centre: Ilchester Surgery,17 Church Street,Ilchester,,Yeovil,Somerset,BA22 8LN,General Practice,QSL,NHS Somerset Integrated Care Board,BA228LN,-2.682131365,51.00157822,E01029199,E02006080,E00148744,E54000038,E06000066
Y01163,West Coker Surgery,High Street,West Coker,,Yeovil,Somerset,BA22 9AH,General Practice,QSL,NHS Somerset Integrated Care Board,BA229AH,-2.686477286,50.91942488,E01029181,E02006094,E00148650,E54000038,E06000066
L85611,Oakhill Surgery,Pondsmead,Shepton Road,Oakhill,Radstock,Somerset,BA3 5HT,General Practice,QSL,NHS Somerset Integrated Care Board,BA35HT,-2.523891599,51.22326924,E01029018,E02006052,E00147781,E54000038,E06000066
L85046,Mendip Country Practice,Church Street,Coleford,,Radstock,Somerset,BA3 5NQ,General Practice,QSL,NHS Somerset Integrated Care Board,BA35NQ,-2.45047914,51.24134306,E01029025,E02006048,E00147825,E54000038,E06000066
L85043,Park Medical Practice,Cannards Grave Road,,,Shepton Mallet,Somerset,BA4 5RT,General Practice,QSL,NHS Somerset Integrated Care Board,BA45RT,-2.54671999,51.18603677,E01029064,E02006052,E00148022,E54000038,E06000066
L85053,Grove House Surgery,West Shepton,,,Shepton Mallet,Somerset,BA4 5UH,General Practice,QSL,NHS Somerset Integrated Care Board,BA45UH,-2.557738549,51.18732456,E01029066,E02006055,E00148044,E54000038,E06000066
L85043001,Park Medical Practice: Evercreech Surgery,Prestleigh Road,Evercreech,,Shepton Mallet,Somerset,BA4 6JY,General Practice,QSL,NHS Somerset Integrated Care Board,BA46JY,-2.506941268,51.14934856,E01029028,E02006056,E00147833,E54000038,E06000066
L85002,Wells Health Centre,Priory Health Park,Glastonbury Road,,Wells,Somerset,BA5 1XJ,General Practice,QSL,NHS Somerset Integrated Care Board,BA51XJ,-2.655322709,51.20340882,E01029081,E02006054,E00186635,E54000038,E06000066
L85047,Glastonbury Health Centre,1 Wells Road,,,Glastonbury,Somerset,BA6 9DD,General Practice,QSL,NHS Somerset Integrated Care Board,BA69DD,-2.712892753,51.14873279,E01029046,E02006057,E00147924,E54000038,E06000066
L85039,Glastonbury Surgery,Feversham Lane,,,Glastonbury,Somerset,BA6 9LP,General Practice,QSL,NHS Somerset Integrated Care Board,BA69LP,-2.721852597,51.148462,E01029047,E02006058,E00147921,E54000038,E06000066
L85040,Millbrook Surgery,Millbrook Gardens,,,Castle Cary,Somerset,BA7 7EE,General Practice,QSL,NHS Somerset Integrated Care Board,BA77EE,-2.517159767,51.08761779,E01029167,E02006076,E00148576,E54000038,E06000066
L85031001,Milborne Port Surgery: Templecombe Surgery,Rock House,Station Road,,Templecombe,Somerset,BA8 0JR,General Practice,QSL,NHS Somerset Integrated Care Board,BA80JR,-2.416685674,51.00165802,E01029156,E02006082,E00148507,E54000038,E06000066
L85027,Wincanton Health Centre,Dykes Way,,,Wincanton,Somerset,BA9 9FQ,General Practice,QSL,NHS Somerset Integrated Care Board,BA99FQ,-2.419073372,51.05308511,E01029229,E02006079,E00148886,E54000038,E06000066
L85055,Axbridge Surgery,Houlgate Way,,,Axbridge,Somerset,BS26 2BJ,General Practice,QSL,NHS Somerset Integrated Care Board,BS262BJ,-2.820401863,51.2862814,E01029085,E02006061,E00148133,E54000038,E06000066
L85011,Cheddar Medical Centre,Roynon Way,,,Cheddar,Somerset,BS27 3NZ,General Practice,QSL,NHS Somerset Integrated Care Board,BS273NZ,-2.77553877,51.27467286,E01029127,E02006061,E00148365,E54000038,E06000066
L85055001,Axbridge Surgery: Wedmore Surgery,St. Medard Road,,,Wedmore,Somerset,BS28 4AY,General Practice,QSL,NHS Somerset Integrated Care Board,BS284AY,-2.816271813,51.22721461,E01029148,E02006063,E00148476,E54000038,E06000066
L85031,Milborne Port Surgery,Gainsborough,Milborne Port,,Sherborne,Dorset,DT9 5FH,General Practice,QSL,NHS Somerset Integrated Care Board,DT95FH,-2.471962099,50.96750166,E01029207,E02006082,E00148783,E54000038,E06000066
L85023,St. James Medical Centre,Coal Orchard,,,Taunton,Somerset,TA1 1JP,General Practice,QSL,NHS Somerset Integrated Care Board,TA11JP,-3.101805929,51.01812085,E01029284,E02006108,E00166740,E54000038,E06000066
L85001,French Weir Health Centre,French Weir Avenue,,,Taunton,Somerset,TA1 1NW,General Practice,QSL,NHS Somerset Integrated Care Board,TA11NW,-3.112894957,51.01919375,E01029289,E02006105,E00149227,E54000038,E06000066
L85014,Taunton Vale Healthcare,The Blackbrook Surgery,Lisieux Way,,Taunton,Somerset,TA1 2LB,General Practice,QSL,NHS Somerset Integrated Care Board,TA12LB,-3.080888935,51.01496205,E01029281,E02006107,E00149178,E54000038,E06000066
L85014001,Taunton Vale Healthcare: Victoria Gate Surgery,East Reach,,,Taunton,Somerset,TA1 3EX,General Practice,QSL,NHS Somerset Integrated Care Board,TA13EX,-3.091180905,51.0161433,E01029286,E02006108,E00149194,E54000038,E06000066
L85021,College Way Surgery,Comeytrowe Centre,,,Taunton,Somerset,TA1 4TY,General Practice,QSL,NHS Somerset Integrated Care Board,TA14TY,-3.121298149,51.00524684,E01029266,E02006108,E00149095,E54000038,E06000066
L85033,Langport Surgery,North Street,,,Langport,Somerset,TA10 9RH,General Practice,QSL,NHS Somerset Integrated Care Board,TA109RH,-2.827560676,51.03799273,E01029200,E02006078,E00148756,E54000038,E06000066
L85066,Buttercross Health Centre,Behind Berry,,,Somerton,Somerset,TA11 7PB,General Practice,QSL,NHS Somerset Integrated Care Board,TA117PB,-2.730939169,51.0557316,E01029224,E02006077,E00148880,E54000038,E06000066
L85007,Martock Surgery & South Petherton Medical Centre,Martock Surgery,Church Street,,Martock,Somerset,TA12 6JL,General Practice,QSL,NHS Somerset Integrated Care Board,TA126JL,-2.767043226,50.96969483,E01029204,E02006083,E00148774,E54000038,E06000066
L85007001,Martock Surgery & South Petherton Medical Centre: South Petherton Medical Centre,Hamsfield Lane,Hospital Lane,,South Petherton,Somerset,TA13 5EG,General Practice,QSL,NHS Somerset Integrated Care Board,TA135EG,-2.798856353,50.95209006,E01029218,E02006084,E00148830,E54000038,E06000066
